Idő,Eseménykörnyezet,Összetevő,Esemény neve,Leírás,Eredet,IP-cím,Idő_dt,user_id,tetel_id,Uj_oszlop,hónap,hét,nap,óra,Munka_típus,lokacio,Munka_3utas,Tantervi_hét,Tantervi_hét_szám
"2025. május 16., 09:33:29",Teszt: Elmélet2_3,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '106745' has been prevented from accessing quiz with id '583356' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'cc2bf6e85cdaff90a86de7ff85c9acd88fb223065a0e80d5f704e87e0656898e'. Received config key: ''. Received browser exam key: ''.,web,31.46.223.184,2025-05-16 09:33:29,106745,,Szamonkeres,5,20,16,9,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 16., 09:33:29",Teszt: Elmélet2_3,Teszt,Megtekintett kurzusmodul,The user with id '106745' viewed the 'quiz' activity with course module id '1515643'.,web,31.46.223.184,2025-05-16 09:33:29,106745,,Szamonkeres,5,20,16,9,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 16., 09:21:12",Feladat: zh2-D,Feladat,Leadás állapota megtekintve,The user with id '113323' has viewed the submission status page for the assignment with course module id '1515642'.,web,212.40.76.154,2025-05-16 09:21:12,113323,,Szamonkeres,5,20,16,9,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 16., 09:21:12",Feladat: zh2-D,Feladat,Megtekintett kurzusmodul,The user with id '113323' viewed the 'assign' activity with course module id '1515642'.,web,212.40.76.154,2025-05-16 09:21:12,113323,,Szamonkeres,5,20,16,9,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 23:10:58",Feladat: zh2-E,Feladat,Leadás állapota megtekintve,The user with id '71618' has viewed the submission status page for the assignment with course module id '1515646'.,web,89.134.23.52,2025-05-15 23:10:58,71618,,Szamonkeres,5,20,15,23,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 23:10:58",Feladat: zh2-E,Feladat,Megtekintett kurzusmodul,The user with id '71618' viewed the 'assign' activity with course module id '1515646'.,web,89.134.23.52,2025-05-15 23:10:58,71618,,Szamonkeres,5,20,15,23,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 21:06:57",Feladat: zh2-D,Feladat,Leadás állapota megtekintve,The user with id '113323' has viewed the submission status page for the assignment with course module id '1515642'.,web,212.40.76.154,2025-05-15 21:06:57,113323,,Szamonkeres,5,20,15,21,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 21:06:57",Feladat: zh2-D,Feladat,Megtekintett kurzusmodul,The user with id '113323' viewed the 'assign' activity with course module id '1515642'.,web,212.40.76.154,2025-05-15 21:06:57,113323,,Szamonkeres,5,20,15,21,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 19:03:12",Feladat: zh2-A,Feladat,Leadás állapota megtekintve,The user with id '113317' has viewed the submission status page for the assignment with course module id '1515624'.,web,89.134.15.154,2025-05-15 19:03:12,113317,,Szamonkeres,5,20,15,19,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 19:03:12",Feladat: zh2-A,Feladat,Megtekintett kurzusmodul,The user with id '113317' viewed the 'assign' activity with course module id '1515624'.,web,89.134.15.154,2025-05-15 19:03:12,113317,,Szamonkeres,5,20,15,19,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 18:40:33",Feladat: zh2-D,Feladat,Leadás állapota megtekintve,The user with id '113323' has viewed the submission status page for the assignment with course module id '1515642'.,web,212.40.76.154,2025-05-15 18:40:33,113323,,Szamonkeres,5,20,15,18,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 18:40:33",Feladat: zh2-D,Feladat,Megtekintett kurzusmodul,The user with id '113323' viewed the 'assign' activity with course module id '1515642'.,web,212.40.76.154,2025-05-15 18:40:33,113323,,Szamonkeres,5,20,15,18,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 14:46:05",Feladat: zh2-D,Feladat,Leadás állapota megtekintve,The user with id '113569' has viewed the submission status page for the assignment with course module id '1515642'.,web,146.110.140.144,2025-05-15 14:46:05,113569,,Szamonkeres,5,20,15,14,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 15., 14:46:05",Feladat: zh2-D,Feladat,Megtekintett kurzusmodul,The user with id '113569' viewed the 'assign' activity with course module id '1515642'.,web,146.110.140.144,2025-05-15 14:46:05,113569,,Szamonkeres,5,20,15,14,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 15., 11:41:49",Feladat: zh2-A,Feladat,Leadás állapota megtekintve,The user with id '113270' has viewed the submission status page for the assignment with course module id '1515624'.,web,37.76.21.112,2025-05-15 11:41:49,113270,,Szamonkeres,5,20,15,11,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 11:41:49",Feladat: zh2-A,Feladat,Megtekintett kurzusmodul,The user with id '113270' viewed the 'assign' activity with course module id '1515624'.,web,37.76.21.112,2025-05-15 11:41:49,113270,,Szamonkeres,5,20,15,11,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 11:30:46",Teszt: Elmélet2_1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '107123' has been prevented from accessing quiz with id '583353' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '6088db79cad413d297e00c8e09da31e3481d4322d634c3b06de1cf50b3188d39'. Received config key: ''. Received browser exam key: ''.,web,89.134.5.136,2025-05-15 11:30:46,107123,,Szamonkeres,5,20,15,11,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 11:30:46",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '107123' viewed the 'quiz' activity with course module id '1515616'.,web,89.134.5.136,2025-05-15 11:30:46,107123,,Szamonkeres,5,20,15,11,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 11:30:31",Feladat: zh2-A,Feladat,Leadás állapota megtekintve,The user with id '107123' has viewed the submission status page for the assignment with course module id '1515624'.,web,89.134.5.136,2025-05-15 11:30:31,107123,,Szamonkeres,5,20,15,11,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 11:30:31",Feladat: zh2-A,Feladat,Megtekintett kurzusmodul,The user with id '107123' viewed the 'assign' activity with course module id '1515624'.,web,89.134.5.136,2025-05-15 11:30:31,107123,,Szamonkeres,5,20,15,11,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 08:50:58",Feladat: zh-C,Feladat,Leadás állapota megtekintve,The user with id '113522' has viewed the submission status page for the assignment with course module id '1474040'.,web,146.110.137.198,2025-05-15 08:50:58,113522,,Szamonkeres,5,20,15,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 15., 08:50:58",Feladat: zh-C,Feladat,Visszajelzés megtekintve,The user with id '113522' viewed the feedback for the user with id '113522' for the assignment with course module id '1474040'.,web,146.110.137.198,2025-05-15 08:50:58,113522,,Szamonkeres,5,20,15,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 15., 08:50:58",Feladat: zh-C,Feladat,Megtekintett kurzusmodul,The user with id '113522' viewed the 'assign' activity with course module id '1474040'.,web,146.110.137.198,2025-05-15 08:50:58,113522,,Szamonkeres,5,20,15,8,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 15., 08:25:28",Fájl: data-E,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113264' updated the completion state for the course module with id '1474044' for the user with id '113264'.,web,89.134.0.15,2025-05-15 08:25:28,113264,,Szamonkeres,5,20,15,8,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 08:25:27",Fájl: data-F,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113264' updated the completion state for the course module with id '1474046' for the user with id '113264'.,web,89.134.0.15,2025-05-15 08:25:27,113264,,Szamonkeres,5,20,15,8,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 00:31:35",Feladat: zh2-C,Feladat,Leadás állapota megtekintve,The user with id '113542' has viewed the submission status page for the assignment with course module id '1515637'.,web,84.3.29.197,2025-05-15 00:31:35,113542,,Szamonkeres,5,20,15,0,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 15., 00:31:34",Feladat: zh2-C,Feladat,Megtekintett kurzusmodul,The user with id '113542' viewed the 'assign' activity with course module id '1515637'.,web,84.3.29.197,2025-05-15 00:31:34,113542,,Szamonkeres,5,20,15,0,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 21:56:58",Feladat: zh2-B,Feladat,Leadás állapota megtekintve,The user with id '113759' has viewed the submission status page for the assignment with course module id '1515629'.,web,188.36.222.108,2025-05-14 21:56:58,113759,,Szamonkeres,5,20,14,21,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 21:56:58",Feladat: zh2-B,Feladat,Megtekintett kurzusmodul,The user with id '113759' viewed the 'assign' activity with course module id '1515629'.,web,188.36.222.108,2025-05-14 21:56:58,113759,,Szamonkeres,5,20,14,21,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 20:16:43",Feladat: zh2-F,Feladat,Leadás állapota megtekintve,The user with id '113738' has viewed the submission status page for the assignment with course module id '1515647'.,web,89.134.17.240,2025-05-14 20:16:43,113738,,Szamonkeres,5,20,14,20,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 20:16:43",Feladat: zh2-F,Feladat,Megtekintett kurzusmodul,The user with id '113738' viewed the 'assign' activity with course module id '1515647'.,web,89.134.17.240,2025-05-14 20:16:43,113738,,Szamonkeres,5,20,14,20,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 19:26:51",Feladat: zh2-E,Feladat,Leadás állapota megtekintve,The user with id '113578' has viewed the submission status page for the assignment with course module id '1515646'.,web,91.83.33.188,2025-05-14 19:26:51,113578,,Szamonkeres,5,20,14,19,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 19:26:51",Feladat: zh2-E,Feladat,Megtekintett kurzusmodul,The user with id '113578' viewed the 'assign' activity with course module id '1515646'.,web,91.83.33.188,2025-05-14 19:26:51,113578,,Szamonkeres,5,20,14,19,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 18:44:08",Feladat: zh2-D,Feladat,Leadás állapota megtekintve,The user with id '106976' has viewed the submission status page for the assignment with course module id '1515642'.,web,188.6.65.175,2025-05-14 18:44:08,106976,,Szamonkeres,5,20,14,18,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 18:44:07",Feladat: zh2-D,Feladat,Megtekintett kurzusmodul,The user with id '106976' viewed the 'assign' activity with course module id '1515642'.,web,188.6.65.175,2025-05-14 18:44:07,106976,,Szamonkeres,5,20,14,18,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 18:43:33",Feladat: zh-D,Feladat,Leadás állapota megtekintve,The user with id '106976' has viewed the submission status page for the assignment with course module id '1474042'.,web,188.6.65.175,2025-05-14 18:43:33,106976,,Szamonkeres,5,20,14,18,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 18:43:33",Feladat: zh-D,Feladat,Visszajelzés megtekintve,The user with id '106976' viewed the feedback for the user with id '106976' for the assignment with course module id '1474042'.,web,188.6.65.175,2025-05-14 18:43:33,106976,,Szamonkeres,5,20,14,18,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 18:43:32",Feladat: zh-D,Feladat,Megtekintett kurzusmodul,The user with id '106976' viewed the 'assign' activity with course module id '1474042'.,web,188.6.65.175,2025-05-14 18:43:32,106976,,Szamonkeres,5,20,14,18,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 18:43:28",Feladat: zh-D,Feladat,Leadás állapota megtekintve,The user with id '106976' has viewed the submission status page for the assignment with course module id '1474042'.,web,188.6.65.175,2025-05-14 18:43:28,106976,,Szamonkeres,5,20,14,18,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 18:43:28",Feladat: zh-D,Feladat,Visszajelzés megtekintve,The user with id '106976' viewed the feedback for the user with id '106976' for the assignment with course module id '1474042'.,web,188.6.65.175,2025-05-14 18:43:28,106976,,Szamonkeres,5,20,14,18,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 18:43:28",Feladat: zh-D,Feladat,Megtekintett kurzusmodul,The user with id '106976' viewed the 'assign' activity with course module id '1474042'.,web,188.6.65.175,2025-05-14 18:43:28,106976,,Szamonkeres,5,20,14,18,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 18:24:24",Feladat: zh2-C,Feladat,Leadás állapota megtekintve,The user with id '113542' has viewed the submission status page for the assignment with course module id '1515637'.,web,94.44.101.142,2025-05-14 18:24:24,113542,,Szamonkeres,5,20,14,18,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 18:24:23",Feladat: zh2-C,Feladat,Megtekintett kurzusmodul,The user with id '113542' viewed the 'assign' activity with course module id '1515637'.,web,94.44.101.142,2025-05-14 18:24:23,113542,,Szamonkeres,5,20,14,18,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 17:28:01",Feladat: zh2-D,Feladat,Leadás állapota megtekintve,The user with id '113569' has viewed the submission status page for the assignment with course module id '1515642'.,web,37.76.27.152,2025-05-14 17:28:01,113569,,Szamonkeres,5,20,14,17,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 17:28:01",Feladat: zh2-D,Feladat,Megtekintett kurzusmodul,The user with id '113569' viewed the 'assign' activity with course module id '1515642'.,web,37.76.27.152,2025-05-14 17:28:01,113569,,Szamonkeres,5,20,14,17,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 16:46:07",Feladat: zh2-B,Feladat,Leadás állapota megtekintve,The user with id '113495' has viewed the submission status page for the assignment with course module id '1515629'.,web,217.197.184.138,2025-05-14 16:46:07,113495,,Szamonkeres,5,20,14,16,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 16:46:07",Feladat: zh2-B,Feladat,Megtekintett kurzusmodul,The user with id '113495' viewed the 'assign' activity with course module id '1515629'.,web,217.197.184.138,2025-05-14 16:46:07,113495,,Szamonkeres,5,20,14,16,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 16:46:04",Fájl: data-F,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113495' updated the completion state for the course module with id '1474046' for the user with id '113495'.,web,217.197.184.138,2025-05-14 16:46:04,113495,,Szamonkeres,5,20,14,16,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 16:46:04",Fájl: data-E,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113495' updated the completion state for the course module with id '1474044' for the user with id '113495'.,web,217.197.184.138,2025-05-14 16:46:04,113495,,Szamonkeres,5,20,14,16,Otthoni,Egyéb helyen,Otthoni,Ismeretlen,
"2025. május 14., 16:34:12",Feladat: zh2-F,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113323' updated the completion state for the course module with id '1515647' for the user with id '113323'.,web,146.110.172.73,2025-05-14 16:34:12,113323,,Szamonkeres,5,20,14,16,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 16:34:11",Fájl: data-F,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113323' updated the completion state for the course module with id '1474046' for the user with id '113323'.,web,146.110.172.73,2025-05-14 16:34:11,113323,,Szamonkeres,5,20,14,16,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 16:34:10",Feladat: zh2-E,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113323' updated the completion state for the course module with id '1515646' for the user with id '113323'.,web,146.110.172.73,2025-05-14 16:34:10,113323,,Szamonkeres,5,20,14,16,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 16:34:10",Fájl: data-E,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113323' updated the completion state for the course module with id '1474044' for the user with id '113323'.,web,146.110.172.73,2025-05-14 16:34:10,113323,,Szamonkeres,5,20,14,16,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 16:34:09",Teszt: Elmélet2_3,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113323' updated the completion state for the course module with id '1515643' for the user with id '113323'.,web,146.110.172.73,2025-05-14 16:34:09,113323,,Szamonkeres,5,20,14,16,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 16:33:42",Feladat: zh2-B,Feladat,Leadás állapota megtekintve,The user with id '113311' has viewed the submission status page for the assignment with course module id '1515629'.,web,146.110.195.149,2025-05-14 16:33:42,113311,,Szamonkeres,5,20,14,16,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 16:33:42",Feladat: zh2-B,Feladat,Megtekintett kurzusmodul,The user with id '113311' viewed the 'assign' activity with course module id '1515629'.,web,146.110.195.149,2025-05-14 16:33:42,113311,,Szamonkeres,5,20,14,16,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 16:33:41",Feladat: zh2-D,Feladat,Leadás állapota megtekintve,The user with id '113323' has viewed the submission status page for the assignment with course module id '1515642'.,web,146.110.172.73,2025-05-14 16:33:41,113323,,Szamonkeres,5,20,14,16,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 16:33:40",Feladat: zh2-D,Feladat,Megtekintett kurzusmodul,The user with id '113323' viewed the 'assign' activity with course module id '1515642'.,web,146.110.172.73,2025-05-14 16:33:40,113323,,Szamonkeres,5,20,14,16,Otthoni,Egyetemen,Otthoni,Ismeretlen,
